date,no1,no2,no3,no4,no5
2014-06-10 15:00:00,0.051215,0.831311,0.378430,-0.332253,0.830275
2014-06-10 16:00:00,-0.929739,0.372670,1.323964,-0.391487,-1.593456
2014-06-10 17:00:00,-1.849488,0.970867,1.028267,-0.965335,1.813307
2014-06-10 18:00:00,-1.238135,0.766488,0.852333,-1.645696,0.053024
2014-06-10 19:00:00,0.671056,0.491998,-0.032461,-0.352710,-0.752012
2014-06-10 20:00:00,0.784588,-0.659198,-0.621727,-1.846798,-1.070057
2014-06-10 21:00:00,0.875886,-0.013982,0.124859,0.056743,-0.239844
2014-06-10 22:00:00,-1.121823,-1.328735,-0.477751,-1.886217,-0.089267
2014-06-10 23:00:00,-0.522301,0.088766,0.804505,-1.438787,-0.220407
2014-06-11 00:00:00,-0.301693,1.606461,-0.173750,0.250419,-0.699563
2014-06-11 01:00:00,0.696146,-0.300621,-0.588578,-0.169095,-1.168818
2014-06-11 02:00:00,0.365228,0.895212,1.290164,2.332501,0.296925
2014-06-11 03:00:00,-1.052739,1.684957,0.254703,-0.964900,0.375697
2014-06-11 04:00:00,0.184343,0.923977,1.329546,0.095097,0.089939
2014-06-11 05:00:00,0.079138,0.603344,-0.298283,0.416489,-0.505834
2014-06-11 06:00:00,0.677556,0.616575,0.715103,1.419854,-0.955882
2014-06-11 07:00:00,-0.300402,-0.608350,0.674271,-0.917653,-0.029687
2014-06-11 08:00:00,0.549576,-0.661611,-0.060111,-0.758122,1.209723
2014-06-11 09:00:00,0.308147,-1.104789,0.707300,-0.203124,-0.787367
2014-06-11 10:00:00,0.195075,-0.389696,-1.045285,0.517908,1.900836
2014-06-11 11:00:00,0.951540,-0.629695,1.108783,1.500054,-0.339312
2014-06-11 12:00:00,0.330347,0.351973,0.079365,0.247848,-0.647866
2014-06-11 13:00:00,1.929917,0.851078,-0.077265,-2.456413,-0.215009
2014-06-11 14:00:00,-0.615233,0.616132,-1.092900,0.073536,-1.262540
2014-06-11 15:00:00,1.051253,-1.352582,-0.101736,1.822315,1.388254
2014-06-11 16:00:00,0.111506,-0.866052,-1.866298,0.962874,-0.250687
2014-06-11 17:00:00,0.462991,0.120673,-1.302764,0.110785,1.840389
2014-06-11 18:00:00,0.268987,0.753258,-0.771852,0.780923,-1.121501
2014-06-11 19:00:00,-1.257747,1.050835,0.270659,1.968029,-0.370074
2014-06-11 20:00:00,-0.531451,-0.438349,0.839955,1.806930,0.181945
2014-06-11 21:00:00,-1.128690,-0.080033,-0.479148,-2.013221,-1.640773
2014-06-11 22:00:00,1.600942,0.367315,0.015126,0.163691,-1.431954
2014-06-11 23:00:00,-0.347878,0.550284,0.542023,1.088825,-1.531365
2014-06-12 00:00:00,-0.331920,-0.516299,0.127855,0.106325,-2.155111
2014-06-12 01:00:00,-0.590804,-0.970977,1.917196,-0.432641,0.465844
2014-06-12 02:00:00,0.234222,2.247203,0.997237,-0.013861,0.625565
2014-06-12 03:00:00,0.152050,0.411854,0.199793,-2.115092,-0.255463
2014-06-12 04:00:00,0.060440,-1.670978,-0.851517,1.475417,0.981150
2014-06-12 05:00:00,0.115734,1.071662,0.510319,0.989937,-0.408400
2014-06-12 06:00:00,-0.030038,-0.857420,0.737559,-0.521344,-0.505507
2014-06-12 07:00:00,-1.548463,1.336809,-0.203728,0.701193,-0.196200
2014-06-12 08:00:00,-0.474691,0.851005,0.484616,-0.288254,-0.348985
2014-06-12 09:00:00,0.105083,0.869148,1.672415,-0.763523,-0.119173
2014-06-12 10:00:00,-0.807109,-1.931819,0.509969,2.372488,0.884073
2014-06-12 11:00:00,-0.545920,-0.559318,0.730581,-1.402146,-0.930126
2014-06-12 12:00:00,-0.612698,1.484021,-2.492049,-0.373472,-2.739431
2014-06-12 13:00:00,-1.062705,-0.244533,1.007525,-0.466028,0.213523
2014-06-12 14:00:00,-1.798296,-0.504742,-0.524549,0.304840,0.416231
2014-06-12 15:00:00,-0.210965,0.768191,1.076427,-0.295854,0.850342
2014-06-12 16:00:00,0.020786,0.537096,1.591671,-0.862960,1.457943
2014-06-12 17:00:00,-0.483435,-0.087201,-0.775822,0.667574,1.424820
2014-06-12 18:00:00,0.137301,-0.679582,2.069494,0.848754,0.170466
2014-06-12 19:00:00,0.821477,1.297962,-0.420330,-0.049389,-0.372257
2014-06-12 20:00:00,0.494457,-1.111698,0.144680,0.812866,-0.016717
2014-06-12 21:00:00,-0.352301,0.747942,0.083302,1.479779,0.420599
2014-06-12 22:00:00,0.835783,0.689685,0.483857,1.057350,0.045220
2014-06-12 23:00:00,0.165712,-2.064063,-0.273942,-1.001818,2.570802
2014-06-13 00:00:00,-0.854790,0.361907,1.085301,-1.437015,0.536347
2014-06-13 01:00:00,1.440783,0.059794,0.249413,-0.262863,-0.729647
2014-06-13 02:00:00,0.165370,-0.640197,-0.470456,0.320839,-0.450789
2014-06-13 03:00:00,0.244924,0.455542,0.718190,-0.307673,-0.519699
2014-06-13 04:00:00,0.180806,1.021105,-3.355643,0.038583,-0.801669
2014-06-13 05:00:00,-1.617186,-0.800781,-1.663546,-2.513179,-0.646044
2014-06-13 06:00:00,-1.473002,-0.698004,0.270588,-0.522434,-0.121747
2014-06-13 07:00:00,-1.337718,0.396130,0.525255,-0.049577,0.287922
2014-06-13 08:00:00,2.113858,0.019109,0.132797,-1.523218,-0.491773
2014-06-13 09:00:00,0.091275,0.772332,-1.298261,-0.335313,0.550059
2014-06-13 10:00:00,0.059899,-0.115571,0.140058,-0.493143,0.044213
2014-06-13 11:00:00,1.292814,0.096899,-1.302292,-0.905935,-0.994575
2014-06-13 12:00:00,-1.136635,-1.561169,-0.062727,-0.081709,-1.552516
2014-06-13 13:00:00,-0.153950,0.523173,1.039119,1.212832,0.158880
2014-06-13 14:00:00,1.536153,-0.096321,-0.295319,0.845779,-1.691360
2014-06-13 15:00:00,-0.576027,-0.165806,0.804676,-0.026704,0.076712
2014-06-13 16:00:00,-0.525131,-0.042639,0.955523,2.198342,0.441158
2014-06-13 17:00:00,0.114133,-0.491636,1.164966,-0.244936,0.609037
2014-06-13 18:00:00,-0.413622,0.624799,-1.208584,1.254674,0.403141
2014-06-13 19:00:00,0.775550,-0.734256,-0.625688,0.659112,-1.563188
2014-06-13 20:00:00,-0.551286,0.340029,-0.638252,1.363022,-0.221824
2014-06-13 21:00:00,-0.694377,-3.618433,0.692728,0.602155,0.095836
2014-06-13 22:00:00,-0.734251,-0.357632,-1.557811,0.514566,-0.407435
2014-06-13 23:00:00,-2.605824,0.308707,0.446139,-1.980551,1.453365
2014-06-14 00:00:00,0.762622,-0.617639,0.809772,0.462968,-0.655540
2014-06-14 01:00:00,1.644883,-0.551753,-0.824323,-1.140692,-0.130822
2014-06-14 02:00:00,0.815012,-2.902505,-1.640922,-0.157366,0.546276
2014-06-14 03:00:00,1.835324,-1.059841,0.478757,-1.345673,-0.416321
2014-06-14 04:00:00,-0.560195,-1.249657,0.317920,0.517323,-0.271358
2014-06-14 05:00:00,1.366121,-0.698862,-0.668405,-0.533007,0.526427
2014-06-14 06:00:00,-0.048721,-0.729780,0.061119,0.376365,-0.745995
2014-06-14 07:00:00,0.826292,-0.828239,-0.375330,-0.721052,1.136941
2014-06-14 08:00:00,1.264505,1.072254,0.204375,0.661790,0.126109
2014-06-14 09:00:00,-1.193832,-1.420491,-0.230944,-1.017076,-1.396304
2014-06-14 10:00:00,0.627813,0.582453,-3.544242,2.064980,-0.264582
2014-06-14 11:00:00,0.164189,-0.725221,0.209285,-1.615151,-1.221183
2014-06-14 12:00:00,0.427047,0.501265,-0.253658,-0.042839,0.032740
2014-06-14 13:00:00,0.336999,1.651955,1.476720,0.199447,0.911583
2014-06-14 14:00:00,0.737006,-2.474584,-1.929218,2.588397,-1.215989
2014-06-14 15:00:00,0.250406,-1.660945,-0.099171,-2.148414,3.003529
2014-06-14 16:00:00,-0.245403,0.925903,-1.148320,-1.611127,0.784567
2014-06-14 17:00:00,-0.217808,-1.248674,0.661008,-0.167770,0.272155
2014-06-14 18:00:00,-1.332709,0.069653,0.411743,-0.006728,-0.637905
2014-06-14 19:00:00,1.728473,-0.679526,-0.650285,-0.128192,0.930265
2014-06-14 20:00:00,-0.363268,-0.814271,0.062998,0.132547,0.920553
2014-06-14 21:00:00,-0.469037,1.245971,0.862240,0.270636,-0.185323
2014-06-14 22:00:00,0.928536,-0.429164,-2.016970,-0.745678,-0.867514
2014-06-14 23:00:00,-0.361455,-1.056496,-1.042385,-2.425408,0.138385
2014-06-15 00:00:00,-0.050669,-0.898739,-0.055420,-0.481693,0.200119
2014-06-15 01:00:00,0.606029,-0.171666,-0.010190,-1.301764,0.442984
2014-06-15 02:00:00,1.265732,-0.374977,-1.388659,-0.679551,-0.851465
2014-06-15 03:00:00,1.247936,-0.997092,-0.038377,-0.837166,0.300313
2014-06-15 04:00:00,1.783692,-1.284066,0.255557,-0.638325,2.052940
2014-06-15 05:00:00,-2.172018,0.349953,0.378956,1.004234,2.581965
2014-06-15 06:00:00,-0.553703,-1.177667,-0.959537,2.690685,-0.306779
2014-06-15 07:00:00,-1.817324,0.052466,-1.553082,0.344161,0.586747
2014-06-15 08:00:00,0.430953,1.029605,-1.455071,0.036357,-0.243817
2014-06-15 09:00:00,1.395705,-0.210396,-0.422276,1.352380,-0.352202
2014-06-15 10:00:00,0.552607,-0.247132,0.328693,0.245647,0.535182
2014-06-15 11:00:00,0.559634,0.616097,0.611606,-1.200405,-1.070484
2014-06-15 12:00:00,-1.586311,0.979310,1.369816,-0.885869,-1.386048
2014-06-15 13:00:00,0.580219,2.127105,0.762079,-0.560727,-0.384433
2014-06-15 14:00:00,-0.754900,-0.315299,1.503750,-0.888911,-0.358750
2014-06-15 15:00:00,1.012940,0.559603,-0.195902,0.932027,-1.459880
2014-06-15 16:00:00,0.122325,-0.198563,-1.451151,-1.204773,1.012169
2014-06-15 17:00:00,-0.032736,1.514661,1.241186,1.335980,-0.300579
2014-06-15 18:00:00,-0.705082,1.595176,2.394196,0.690858,-0.283338
2014-06-15 19:00:00,-0.259426,0.364798,-1.077371,0.391754,0.263116
2014-06-15 20:00:00,-0.351817,-1.763030,0.254291,-1.053250,-2.363873
2014-06-15 21:00:00,-0.832230,1.640312,-0.197352,-0.133127,-0.923588
2014-06-15 22:00:00,-0.259240,0.522270,0.805888,-0.360687,1.022023
2014-06-15 23:00:00,-0.077028,-0.003177,-1.992599,1.017361,-0.083047
2014-06-16 00:00:00,-0.699151,-0.448849,1.183651,0.919800,-1.263467
2014-06-16 01:00:00,0.257420,1.100989,-1.858081,-1.434860,0.892797
2014-06-16 02:00:00,0.259165,3.224474,-0.786963,0.888950,0.549258
2014-06-16 03:00:00,-0.146789,-0.633778,-0.599559,-0.273490,-1.440420
2014-06-16 04:00:00,-0.238901,1.319156,0.308474,-1.080554,2.000600
2014-06-16 05:00:00,0.214874,0.061146,-0.888371,-0.102653,0.214908
2014-06-16 06:00:00,0.624026,-1.703777,0.456928,0.008382,0.015153
2014-06-16 07:00:00,0.146739,0.937688,-0.291469,1.809875,-0.838602
2014-06-16 08:00:00,-0.219219,1.057056,-0.055158,0.279613,0.172150
2014-06-16 09:00:00,-0.018951,0.119513,-1.042636,0.348296,0.782002
2014-06-16 10:00:00,-1.180708,0.495854,0.205273,-0.820477,0.353386
2014-06-16 11:00:00,0.827986,0.224978,1.300304,0.573157,1.367102
2014-06-16 12:00:00,0.207296,0.181313,0.876286,0.477589,-0.320642
2014-06-16 13:00:00,0.991432,0.170225,0.189869,0.324153,-0.192351
2014-06-16 14:00:00,-1.346859,-0.198137,-0.500559,-1.320792,1.497483
2014-06-16 15:00:00,-0.815742,0.827143,0.184422,0.039388,-3.137958
2014-06-16 16:00:00,0.012608,-0.777529,2.473884,-0.923170,-0.112297
2014-06-16 17:00:00,-0.175226,-0.125826,1.541340,0.592872,-0.876153
2014-06-16 18:00:00,-0.426015,3.082652,0.243837,-0.945246,0.221421
2014-06-16 19:00:00,0.141039,1.246171,-0.246435,0.582766,0.478743
2014-06-16 20:00:00,-0.230492,1.486207,-0.162828,0.322116,2.230735
2014-06-16 21:00:00,0.812865,0.501431,0.833437,-1.089124,-1.953382
2014-06-16 22:00:00,-0.136489,-1.651298,0.572504,2.331530,0.296288
2014-06-16 23:00:00,0.055415,1.027721,-0.531114,-0.867180,-0.342397
2014-06-17 00:00:00,-1.078983,-1.037524,1.387433,0.117828,-0.185470
2014-06-17 01:00:00,0.440605,1.659332,-0.954597,0.131006,1.662780
2014-06-17 02:00:00,-0.426945,0.788749,1.045710,-0.443333,-0.822406
2014-06-17 03:00:00,-0.641378,0.642439,-0.013033,1.100269,-1.805240
2014-06-17 04:00:00,-0.683173,-2.054947,0.595617,0.510251,-0.379163
2014-06-17 05:00:00,-0.364954,2.311053,-0.170118,0.143322,-0.880405
2014-06-17 06:00:00,-0.506295,-0.093299,-0.288692,0.392604,2.281372
2014-06-17 07:00:00,0.535073,-0.674625,1.306284,0.317509,2.337019
2014-06-17 08:00:00,0.577751,0.420690,1.215584,1.643867,0.225130
2014-06-17 09:00:00,1.040992,-0.662723,0.655029,-0.653679,-1.133874
2014-06-17 10:00:00,-0.939190,1.176580,0.926605,0.102047,-0.797865
2014-06-17 11:00:00,0.062958,0.019781,-0.134180,0.487449,-0.903277
2014-06-17 12:00:00,0.460101,0.317872,0.263741,0.426538,-0.929495
2014-06-17 13:00:00,-0.740240,-0.357097,0.525683,0.887658,0.428024
2014-06-17 14:00:00,-0.660741,-0.319502,0.283982,0.069431,0.976494
2014-06-17 15:00:00,1.276823,0.238671,-0.655829,0.923205,-0.778721
2014-06-17 16:00:00,0.501924,-0.232463,1.156247,1.291299,0.132779
2014-06-17 17:00:00,0.148611,-0.961677,0.827324,-0.732421,-0.455503
2014-06-17 18:00:00,2.061121,-0.637159,0.772829,1.250637,1.457609
2014-06-17 19:00:00,0.303379,-1.332363,1.224304,1.963615,-0.030371
2014-06-17 20:00:00,0.678966,-1.516305,1.476531,-0.293066,0.740661
2014-06-17 21:00:00,0.504432,-0.458140,0.854516,-0.592277,-1.139473
2014-06-17 22:00:00,2.172690,-0.616771,1.374483,-0.080736,-0.603891
2014-06-17 23:00:00,-0.448228,-0.998684,-0.411262,-0.628822,-0.684133
2014-06-18 00:00:00,-2.090345,1.156752,-0.721343,-0.115756,-1.894450
2014-06-18 01:00:00,-0.101180,0.979086,0.012078,-0.431821,0.394888
2014-06-18 02:00:00,-0.643007,-1.146781,-0.811283,0.909417,-0.822823
2014-06-18 03:00:00,1.108530,-0.009656,0.941701,-1.165090,1.275633
2014-06-18 04:00:00,-1.197257,-1.295341,-2.545654,1.467345,-0.148276
2014-06-18 05:00:00,-1.734387,-0.522783,-0.246959,-0.715022,0.624264
2014-06-18 06:00:00,-0.759120,0.414188,3.150410,0.772500,0.979382
2014-06-18 07:00:00,0.338900,-0.661335,1.753442,-0.158613,1.197091
2014-06-18 08:00:00,-0.249733,0.211517,-1.564679,-1.252912,1.703781
2014-06-18 09:00:00,-1.738487,0.509486,1.020151,1.323478,0.179469
2014-06-18 10:00:00,-0.299215,-0.191659,-0.544954,0.982757,1.641956
2014-06-18 11:00:00,-0.005421,0.432606,-0.065272,1.209504,-1.073787
2014-06-18 12:00:00,-1.706478,0.872142,-0.944890,1.022251,0.851116
2014-06-18 13:00:00,-1.500087,0.339162,-1.284791,-1.107682,0.615028
2014-06-18 14:00:00,-0.123201,-0.832436,-0.123915,0.699925,-1.508188
2014-06-18 15:00:00,0.377978,0.239066,-0.144098,0.023983,0.143443
2014-06-18 16:00:00,-1.218491,-1.478473,-1.398038,-0.423757,-0.825256
2014-06-18 17:00:00,1.197187,1.182133,0.832745,1.167378,0.491652
2014-06-18 18:00:00,0.036907,-2.668413,-0.611960,-0.972019,-2.378666
2014-06-18 19:00:00,-0.310550,0.076731,0.993211,1.089765,0.095871
2014-06-18 20:00:00,-1.105040,-0.213785,0.281918,0.029712,0.597902
2014-06-18 21:00:00,0.355535,0.135801,1.372637,-0.341450,0.240996
2014-06-18 22:00:00,0.124262,0.521827,0.640569,-0.231604,0.134908
2014-06-18 23:00:00,-0.212726,0.620281,-0.576037,1.531213,-0.237050
2014-06-19 00:00:00,-0.460902,-0.730212,1.292329,-0.162156,1.036521
2014-06-19 01:00:00,0.253980,1.177931,-2.241708,-0.744358,0.872012
2014-06-19 02:00:00,0.887666,0.475480,-0.748549,0.981860,-0.080242
2014-06-19 03:00:00,-1.814697,1.545402,-0.130659,-1.077847,-0.596045
2014-06-19 04:00:00,-0.664438,-0.046911,-0.282398,-1.039092,-0.958577
2014-06-19 05:00:00,-0.857464,1.783632,0.493912,0.635403,-2.015416
2014-06-19 06:00:00,-2.047762,1.366393,0.222941,0.819511,-0.256780
2014-06-19 07:00:00,1.454443,0.077675,1.756039,1.079411,-0.219477
2014-06-19 08:00:00,-0.426629,0.720838,2.212025,0.741354,0.793439
2014-06-19 09:00:00,-0.470852,0.065855,0.115356,0.378347,0.828673
2014-06-19 10:00:00,-0.319677,1.614378,-0.960632,1.080436,0.168958
2014-06-19 11:00:00,0.901351,-2.147788,-0.890883,0.027549,1.024455
2014-06-19 12:00:00,0.372780,-0.301284,1.791817,-1.206609,-0.233865
2014-06-19 13:00:00,-0.712337,0.954985,0.471651,1.965651,-0.420540
2014-06-19 14:00:00,-2.509310,-0.285919,-0.308339,0.648220,-0.987560
2014-06-19 15:00:00,-0.541160,1.784009,-0.266607,0.225255,0.052840
2014-06-19 16:00:00,-0.075689,0.954307,0.167618,0.581107,0.297425
2014-06-19 17:00:00,-0.446348,-1.972402,0.593613,1.154802,0.289832
2014-06-19 18:00:00,1.431121,-0.592975,1.393159,-0.957412,0.341723
2014-06-19 19:00:00,0.199417,0.400439,-0.965338,1.745013,-0.307706
2014-06-19 20:00:00,-0.335729,2.062503,-1.181396,-1.547195,-0.401455
2014-06-19 21:00:00,-1.544422,-0.911644,-1.350386,0.201895,1.807857
2014-06-19 22:00:00,-0.831579,-0.408345,2.049493,0.773678,-0.660064
2014-06-19 23:00:00,-0.466680,0.243504,-0.222444,-0.298862,0.366564
2014-06-20 00:00:00,-0.780808,-0.267819,0.954262,-2.182915,-1.034743
2014-06-20 01:00:00,1.475149,-0.141506,-0.032323,-0.468966,-1.412228
2014-06-20 02:00:00,0.515987,-0.986776,1.648565,0.502739,0.825837
2014-06-20 03:00:00,0.814900,0.271344,0.910709,0.114883,-0.855322
2014-06-20 04:00:00,0.268432,0.373864,0.750678,-1.207367,0.226714
2014-06-20 05:00:00,0.299772,1.994221,-1.243742,0.483803,-0.859781
2014-06-20 06:00:00,0.448525,-0.995821,1.417509,-0.575889,-1.641923
2014-06-20 07:00:00,1.347628,0.871357,1.794944,-1.013559,-0.704817
2014-06-20 08:00:00,0.855251,1.057809,-0.621372,0.783845,-1.920675
2014-06-20 09:00:00,0.318810,-0.050038,0.887758,0.073420,-1.036615
2014-06-20 10:00:00,-0.166051,0.814021,1.287518,1.234449,-0.412749
2014-06-20 11:00:00,-0.356955,0.165835,-0.723145,0.428085,-0.150369
2014-06-20 12:00:00,-1.232568,-0.662963,1.508353,-0.100105,-1.484135
2014-06-20 13:00:00,1.491230,-1.187010,-2.845085,1.661995,0.391723
2014-06-20 14:00:00,-1.252204,-0.652947,-0.483175,-1.516908,0.602506
2014-06-20 15:00:00,0.388769,-0.183245,-1.018167,-0.580696,-0.818235
2014-06-20 16:00:00,0.794366,-2.404684,-0.913762,-0.178837,-2.369126
2014-06-20 17:00:00,-1.971672,-0.259359,-0.362271,0.884017,-0.159450
2014-06-20 18:00:00,-0.741812,1.147542,-1.267354,-0.202388,-1.093137
2014-06-20 19:00:00,-0.224061,-0.988045,0.831894,-0.899517,0.728883
2014-06-20 20:00:00,-0.707803,-2.808235,-0.140438,1.639618,0.722290
2014-06-20 21:00:00,-1.007652,0.314493,1.235748,0.028870,-2.349963
2014-06-20 22:00:00,0.086946,-0.039264,0.929875,0.355539,-0.876598
2014-06-20 23:00:00,-0.479483,-0.322608,-1.971950,-0.951293,-0.112637
2014-06-21 00:00:00,1.193644,0.105891,-0.715250,0.988481,-1.060457
2014-06-21 01:00:00,0.712724,0.425282,-0.507479,-0.627357,1.632316
2014-06-21 02:00:00,-0.415881,-0.193938,-1.212447,0.998336,1.187786
2014-06-21 03:00:00,-0.706422,-0.265411,-1.031843,-0.222713,0.246435
2014-06-21 04:00:00,1.469780,-1.680428,-0.308710,0.090125,0.532524
2014-06-21 05:00:00,0.573302,0.484137,-0.066997,1.749041,-0.929802
2014-06-21 06:00:00,-0.758351,-1.150099,0.212343,1.606002,-0.332425
2014-06-21 07:00:00,-0.438432,-1.263615,-1.621025,-0.150243,0.287482
2014-06-21 08:00:00,-1.559810,1.486952,-0.134145,1.838499,1.594055
2014-06-21 09:00:00,1.990773,-1.413839,0.865627,-0.988907,0.050636
2014-06-21 10:00:00,0.109187,1.406534,-1.757948,1.023373,0.245216
2014-06-21 11:00:00,0.806963,0.723900,1.219134,-0.906131,1.549815
2014-06-21 12:00:00,0.740373,-1.877206,0.279682,-0.170706,0.052370
2014-06-21 13:00:00,-0.496557,0.991483,-0.066076,-0.499963,-1.661607
2014-06-21 14:00:00,-0.212815,1.065180,-0.560542,-1.503451,-0.143994
2014-06-21 15:00:00,0.666430,-0.371946,-1.253008,0.192076,-0.743855
2014-06-21 16:00:00,1.444139,2.788162,-0.221079,-1.245268,2.665358
2014-06-21 17:00:00,-1.300126,-0.935116,-0.655374,0.308118,-0.463285
2014-06-21 18:00:00,1.471565,-0.767976,-0.035377,-0.360249,0.306072
2014-06-21 19:00:00,-0.526062,2.540759,-0.609256,-1.192493,0.624681
2014-06-21 20:00:00,-1.190778,-0.712783,-1.060064,1.301881,-0.226277
2014-06-21 21:00:00,0.437292,0.555893,0.568793,-0.008313,0.940321
2014-06-21 22:00:00,-0.016437,-0.302275,-0.055653,1.759200,0.818390
2014-06-21 23:00:00,0.610536,0.044264,-1.670203,-1.219494,0.241942
2014-06-22 00:00:00,1.568553,1.469631,-0.375414,-1.057108,0.091211
2014-06-22 01:00:00,0.450734,0.298451,0.720794,-0.439405,0.693562
2014-06-22 02:00:00,-2.058124,-0.232672,-0.253809,-0.383887,-0.051822
2014-06-22 03:00:00,2.078095,0.061878,-0.823850,-0.768114,1.394429
2014-06-22 04:00:00,0.923759,1.597503,-0.296756,-0.736912,-0.455047
2014-06-22 05:00:00,-0.276717,1.917205,-0.505700,1.925449,0.552807
2014-06-22 06:00:00,-0.209009,-0.071414,0.868005,-0.600328,-0.554718
2014-06-22 07:00:00,0.296281,-0.844074,-0.438284,-1.308300,-0.144413
2014-06-22 08:00:00,-1.263913,0.573761,-2.027630,0.222476,-0.843137
2014-06-22 09:00:00,-0.657272,0.672858,-0.328107,0.605588,-0.295573
2014-06-22 10:00:00,0.147407,-0.371979,1.185219,0.052089,-1.234679
2014-06-22 11:00:00,0.080362,-0.599776,-0.606616,-0.632567,-0.754988
2014-06-22 12:00:00,0.548129,1.625085,-0.880918,1.259537,2.061789
2014-06-22 13:00:00,0.516286,-1.037990,1.231540,1.955577,-0.687357
2014-06-22 14:00:00,-0.597748,-0.039655,0.088013,-0.767601,0.559575
2014-06-22 15:00:00,-0.633680,1.281151,-0.015103,-0.615070,1.421614
2014-06-22 16:00:00,-2.124085,1.386565,-0.564413,0.290002,0.529168
2014-06-22 17:00:00,1.524234,-0.655668,0.951367,1.332955,0.615317
2014-06-22 18:00:00,0.777658,-1.308253,-0.307467,2.103406,-0.644955
2014-06-22 19:00:00,1.053582,0.725734,-0.463384,-0.349999,-1.292175
2014-06-22 20:00:00,-0.187017,-0.051805,1.437005,-0.385784,1.934262
2014-06-22 21:00:00,0.151759,-0.924059,-0.854576,0.919038,1.316510
2014-06-22 22:00:00,0.588339,-0.478837,0.155478,0.476273,-0.328233
2014-06-22 23:00:00,-0.430838,1.473971,1.527536,-1.123405,1.197267
2014-06-23 00:00:00,-1.304201,-2.130849,0.009027,1.155395,0.127164
2014-06-23 01:00:00,0.353670,-0.545102,1.281546,-1.199313,-0.258983
2014-06-23 02:00:00,-1.668193,0.099741,0.830942,-0.165433,0.345331
2014-06-23 03:00:00,-0.429652,0.015087,-1.032865,-1.356704,0.973517
2014-06-23 04:00:00,1.094102,-1.551945,0.033845,0.057864,0.285070
2014-06-23 05:00:00,1.067373,0.362741,-1.134654,0.394462,0.934450
2014-06-23 06:00:00,1.476372,-0.921606,-0.534493,1.124413,0.026883
2014-06-23 07:00:00,1.311454,1.137690,-2.187680,0.859715,0.360098
2014-06-23 08:00:00,0.494498,0.345924,0.015623,1.764654,-1.564308
2014-06-23 09:00:00,0.312558,1.104097,0.582635,1.665813,-0.178544
2014-06-23 10:00:00,-0.135483,1.043704,1.263864,1.773769,-0.413386
2014-06-23 11:00:00,1.887458,0.851899,-3.292549,0.794072,-0.532392
2014-06-23 12:00:00,-0.183641,0.036296,1.345989,-0.354356,-0.174166
2014-06-23 13:00:00,-1.232473,1.620406,0.410799,0.353657,0.337283
2014-06-23 14:00:00,0.284021,0.341004,-2.845840,-0.855709,-0.531743
2014-06-23 15:00:00,-1.361833,1.734615,0.376721,-1.692859,0.775976
2014-06-23 16:00:00,-0.134980,3.124459,-0.831564,0.141764,-0.051656
2014-06-23 17:00:00,-0.017453,1.976040,0.332255,-2.441677,-1.760373
2014-06-23 18:00:00,0.989717,-0.126515,-0.150013,0.409454,0.006796
2014-06-23 19:00:00,-0.792500,-0.293074,-1.117716,0.204732,-1.489696
2014-06-23 20:00:00,-0.415951,-0.179103,-1.298153,-0.735595,0.248014
2014-06-23 21:00:00,0.633346,-0.203833,0.854669,-0.876412,1.830498
2014-06-23 22:00:00,-0.902285,-0.041738,-0.935418,-0.153509,1.114173
2014-06-23 23:00:00,0.492779,-1.551317,0.137977,-0.836122,-0.549767
2014-06-24 00:00:00,-0.646366,-0.131115,0.096927,-0.964381,1.153275
2014-06-24 01:00:00,-0.537249,-1.869013,-0.290092,0.417499,0.657451
2014-06-24 02:00:00,0.503042,1.649716,-0.368138,1.104303,0.202469
2014-06-24 03:00:00,1.062447,0.891872,-1.257555,-1.420960,0.480492
2014-06-24 04:00:00,-0.278949,1.059027,0.984930,-0.588111,0.764053
2014-06-24 05:00:00,-0.615522,-0.321244,-1.063281,0.174832,0.518306
2014-06-24 06:00:00,1.658082,1.087146,0.827542,-2.300483,0.748007
2014-06-24 07:00:00,0.916985,1.004377,0.731877,0.968736,1.124313
2014-06-24 08:00:00,0.293531,-1.025570,-1.244558,-0.438610,-2.082736
2014-06-24 09:00:00,0.455390,-0.469111,0.018713,-1.804168,2.703507
2014-06-24 10:00:00,-0.856943,0.775809,0.212458,-0.151018,-1.884861
2014-06-24 11:00:00,0.014379,0.150578,-0.340020,-1.141677,-0.507016
2014-06-24 12:00:00,-0.354886,-0.508484,0.552870,-1.654771,-1.214669
2014-06-24 13:00:00,-0.763339,0.594910,0.200814,-0.669917,-0.574790
2014-06-24 14:00:00,1.127688,0.869278,-0.046411,0.283484,-0.658527
2014-06-24 15:00:00,-0.004813,-0.561363,-2.236079,0.194249,0.156720
2014-06-24 16:00:00,-1.288292,-2.489301,0.512677,-0.664300,-0.170426
2014-06-24 17:00:00,0.751297,-0.130309,1.012817,1.608966,0.767548
2014-06-24 18:00:00,-1.095217,0.055314,0.086918,0.058841,0.883945
2014-06-24 19:00:00,0.925787,-0.312526,-1.090264,1.784287,-0.140574
2014-06-24 20:00:00,0.420597,-0.951992,0.060621,-0.853578,-1.752331
2014-06-24 21:00:00,-1.106041,-0.375149,0.294834,1.901713,-1.034270
2014-06-24 22:00:00,1.145172,-1.796836,1.946178,-1.030788,0.557486
2014-06-24 23:00:00,0.349335,0.122688,0.975943,1.089257,0.100770
