tick,year,month,market_cap,percentile
INFN,2018,12,698197000.0,0.4130663856691254
KRA,2018,12,697943000.0,0.412715138742536
AHH,2018,12,697767000.0,0.4123638918159466
NEWM,2018,12,697637000.0,0.41201264488935724
BMTC,2018,12,696608000.0,0.41166139796276785
ACCO,2018,12,696575000.0,0.4113101510361784
GABC,2018,12,693114000.0,0.410958904109589
HT,2018,12,691493000.0,0.41060765718299963
REVG,2018,10,689454000.0,0.41025641025641024
LRN,2018,06,688396000.0,0.40990516332982085
EMCI,2018,12,688322000.0,0.40955391640323147
CERS,2018,12,687944000.0,0.4092026694766421
YRIV,2018,12,683229000.0,0.4088514225500527
IMKTA,2018,09,682147000.0,0.4085001756234633
MERC,2018,12,680705000.0,0.4081489286968739
NINE,2018,12,680014000.0,0.4077976817702845
CTMX,2018,12,679607000.0,0.40744643484369514
AGX,2018,01,677924000.0,0.40709518791710575
CKH,2018,12,675133000.0,0.4067439409905163
BANC,2018,12,674187000.0,0.4063926940639269
AVP,2018,12,672387000.0,0.40604144713733753
MAXR,2018,12,672290000.0,0.40569020021074814
SP,2018,12,671753000.0,0.40533895328415875
NFBK,2018,12,671306000.0,0.40498770635756937
DRNA,2018,12,670604000.0,0.40463645943098
FSP,2018,12,668050000.0,0.4042852125043906
CARO,2018,12,667852000.0,0.4039339655778012
ETH,2018,06,667524000.0,0.4035827186512118
PLAB,2018,10,666102000.0,0.4032314717246224
TRST,2018,12,663078000.0,0.40288022479803304
IIIN,2018,09,661883000.0,0.40252897787144365
NANO,2018,12,661811000.0,0.4021777309448542
PETQ,2018,12,661072000.0,0.4018264840182648
BLBD,2018,09,657444000.0,0.40147523709167543
VHI,2018,12,654628000.0,0.40112399016508604
HSKA,2018,12,653434000.0,0.40077274323849665
RTEC,2018,12,653005000.0,0.40042149631190727
GSBC,2018,12,651707000.0,0.4000702493853179
ORBC,2018,12,651598000.0,0.3997190024587285
PARR,2018,12,650534000.0,0.3993677555321391
AMRC,2018,12,648270000.0,0.3990165086055497
AGM,2018,12,644812000.0,0.3986652616789603
TYPE,2018,12,644739000.0,0.39831401475237094
CENX,2018,12,640591000.0,0.39796276782578155
IRET,2018,04,639942000.0,0.3976115208991921
EXTN,2018,12,639914000.0,0.3972602739726027
QADB,2018,01,638756000.0,0.39690902704601333
TCX,2018,12,637592000.0,0.39655778011942394
QUAD,2018,12,636600000.0,0.39620653319283455
FNKO,2018,12,636025000.0,0.39585528626624517
GPRO,2018,12,636002000.0,0.3955040393396558
UVSP,2018,12,632321000.0,0.3951527924130664
QNST,2018,06,627825000.0,0.394801545486477
NR,2018,12,623849000.0,0.3944502985598876
STAR,2018,12,623448000.0,0.3940990516332982
ITCI,2018,12,623333000.0,0.39374780470670884
WINA,2018,12,620291000.0,0.39339655778011945
SPTN,2018,12,617446000.0,0.39304531085353
LIND,2018,12,616676000.0,0.3926940639269406
CHRS,2018,12,615626000.0,0.39234281700035123
CRCM,2018,12,613996000.0,0.39199157007376184
MUX,2018,12,613861000.0,0.39164032314717245
DLTH,2018,01,608325000.0,0.39128907622058307
KBAL,2018,06,608028000.0,0.3909378292939937
ESBA,2018,12,605545000.0,0.3905865823674043
HBNC,2018,12,605445000.0,0.3902353354408149
FFIC,2018,12,602871000.0,0.3898840885142255
LNTH,2018,12,601977000.0,0.3895328415876361
EGRX,2018,12,600851000.0,0.38918159466104674
PZN,2018,12,599470000.0,0.38883034773445735
CNOB,2018,12,595471000.0,0.3884791008078679
AOBC,2018,04,595430000.0,0.3881278538812785
USCR,2018,12,593422000.0,0.38777660695468913
UIS,2018,12,593416000.0,0.38742536002809974
NTLA,2018,12,592673000.0,0.38707411310151035
URGN,2018,12,592135000.0,0.38672286617492097
HSII,2018,12,591321000.0,0.3863716192483316
RCKT,2018,12,590362000.0,0.3860203723217422
NEXT,2018,12,590149000.0,0.3856691253951528
LOCO,2018,12,589908000.0,0.3853178784685634
RARX,2018,12,589644000.0,0.384966631541974
WOW,2018,12,589614000.0,0.38461538461538464
PEBO,2018,12,588629000.0,0.38426413768879525
SAH,2018,12,588248000.0,0.3839128907622058
MHO,2018,12,586961000.0,0.3835616438356164
MPX,2018,12,583376000.0,0.38321039690902703
ECHO,2018,12,580366000.0,0.38285914998243764
APTS,2018,12,577153000.0,0.38250790305584825
CUBI,2018,12,576710000.0,0.38215665612925886
ASMB,2018,12,575977000.0,0.3818054092026695
UFI,2018,06,573908000.0,0.3814541622760801
DVAX,2018,12,573627000.0,0.3811029153494907
WTI,2018,12,573314000.0,0.3807516684229013
HMST,2018,12,573038000.0,0.3804004214963119
EZPW,2018,09,572421000.0,0.38004917456972254
FFWM,2018,12,571551000.0,0.37969792764313315
COLL,2018,12,570859000.0,0.3793466807165437
SOI,2018,12,569851000.0,0.3789954337899543
KPTI,2018,12,568833000.0,0.37864418686336493
VRTS,2018,12,567655000.0,0.37829293993677554
TPGH,2018,12,562500000.0,0.37794169301018615
TSC,2018,12,561660000.0,0.37759044608359676
WFT,2018,12,560517000.0,0.3772391991570074
BRSS,2018,12,558315000.0,0.376887952230418
BBX,2018,12,556041000.0,0.3765367053038286
MCFT,2018,06,554345000.0,0.3761854583772392
SXC,2018,12,553599000.0,0.3758342114506498
HZO,2018,09,551852000.0,0.37548296452406044
CCXI,2018,12,551236000.0,0.37513171759747105
VKTX,2018,12,546668000.0,0.3747804706708816
OMER,2018,12,545964000.0,0.3744292237442922
OFLX,2018,12,545665000.0,0.37407797681770283
RYAM,2018,12,543799000.0,0.37372672989111344
PRMW,2018,12,539877000.0,0.37337548296452405
HTBI,2018,06,538755000.0,0.37302423603793466
MLAB,2018,03,538722000.0,0.3726729891113453
MGNX,2018,12,536690000.0,0.3723217421847559
REX,2018,01,536177000.0,0.3719704952581665
CHCT,2018,12,534330000.0,0.3716192483315771
MYE,2018,12,534176000.0,0.3712680014049877
KURA,2018,12,534039000.0,0.37091675447839834
ANIP,2018,12,533829000.0,0.37056550755180895
TPB,2018,12,532132000.0,0.3702142606252195
CCS,2018,12,530898000.0,0.3698630136986301
HCCI,2018,12,530383000.0,0.36951176677204073
MSBI,2018,12,529562000.0,0.36916051984545134
AEGN,2018,12,527364000.0,0.36880927291886195
MTW,2018,12,525604000.0,0.36845802599227256
DHIL,2018,12,524800000.0,0.3681067790656832
AMAG,2018,12,524597000.0,0.3677555321390938
PNNT,2018,09,524211000.0,0.3674042852125044
SGU,2018,09,523250000.0,0.367053038285915
BOOM,2018,12,523237000.0,0.3667017913593256
BDSI,2018,12,523175000.0,0.36635054443273624
FARM,2018,06,522228000.0,0.36599929750614685
TDW,2018,12,521546000.0,0.3656480505795574
NX,2018,10,521142000.0,0.365296803652968
GOOD,2018,12,519456000.0,0.36494555672637863
RECN,2018,05,518429000.0,0.36459430979978924
CALX,2018,12,518019000.0,0.36424306287319985
VBTX,2018,12,517975000.0,0.36389181594661046
KE,2018,06,517876000.0,0.3635405690200211
HONE,2018,12,517784000.0,0.3631893220934317
SPN,2018,12,517676000.0,0.3628380751668423
UEPS,2018,06,517446000.0,0.3624868282402529
CARA,2018,12,512808000.0,0.3621355813136635
FCBC,2018,12,512663000.0,0.36178433438707414
ADTN,2018,12,511764000.0,0.36143308746048475
FELP,2018,12,510297000.0,0.3610818405338953
LBC,2018,12,510020000.0,0.3607305936073059
PFLT,2018,09,507914000.0,0.36037934668071653
IBCP,2018,12,506699000.0,0.36002809975412714
WAAS,2018,12,504951000.0,0.35967685282753775
BDGE,2018,12,504504000.0,0.35932560590094836
MTRX,2018,06,504268000.0,0.358974358974359
MODN,2018,09,503445000.0,0.3586231120477696
CIC,2018,12,502924000.0,0.3582718651211802
GHL,2018,12,500371000.0,0.3579206181945908
FDEF,2018,12,500050000.0,0.3575693712680014
NCMI,2018,12,497441000.0,0.35721812434141204
EBF,2018,02,495629000.0,0.35686687741482265
THFF,2018,12,492040000.0,0.3565156304882332
SXCP,2018,12,491857000.0,0.3561643835616438
INSW,2018,12,491449000.0,0.35581313663505443
GBL,2018,12,490911000.0,0.35546188970846504
TOWR,2018,12,490440000.0,0.35511064278187565
DXPE,2018,12,489156000.0,0.35475939585528626
TRXC,2018,12,488430000.0,0.3544081489286969
FMBH,2018,12,488294000.0,0.3540569020021075
CAPL,2018,12,487729000.0,0.3537056550755181
EPZM,2018,12,487675000.0,0.3533544081489287
MOBL,2018,12,484496000.0,0.3530031612223393
PGC,2018,12,484433000.0,0.35265191429574994
WSBF,2018,12,483180000.0,0.35230066736916055
IPHS,2018,12,481191000.0,0.3519494204425711
RCUS,2018,12,478767000.0,0.3515981735159817
DFIN,2018,12,478423000.0,0.3512469265893923
ANIK,2018,12,477647000.0,0.35089567966280294
HMTV,2018,12,477641000.0,0.35054443273621355
TITN,2018,01,474813000.0,0.35019318580962416
CTRL,2018,12,470064000.0,0.3498419388830348
HCKT,2018,12,469930000.0,0.3494906919564454
ZYME,2018,12,469272000.0,0.349139445029856
MBWM,2018,12,468955000.0,0.3487881981032666
NRP,2018,12,468284000.0,0.3484369511766772
RESI,2018,12,468192000.0,0.34808570425008784
CBAY,2018,12,467786000.0,0.34773445732349845
APEI,2018,12,467432000.0,0.347383210396909
LXFR,2018,12,467274000.0,0.3470319634703196
MYRG,2018,12,466629000.0,0.3466807165437302
HCI,2018,12,466214000.0,0.34632946961714084
NCBS,2018,12,464862000.0,0.34597822269055145
LMAT,2018,12,462920000.0,0.34562697576396206
AROW,2018,12,462770000.0,0.3452757288373727
BOOT,2018,03,458931000.0,0.3449244819107833
MITT,2018,12,457884000.0,0.3445732349841939
HOFT,2018,01,456381000.0,0.3442219880576045
VSLR,2018,12,454609000.0,0.3438707411310151
EGAN,2018,06,451941000.0,0.34351949420442573
CCR,2018,12,451641000.0,0.3431682472778363
FET,2018,12,450859000.0,0.3428170003512469
CAI,2018,12,448483000.0,0.3424657534246575
EVI,2018,06,447406000.0,0.3421145064980681
OLBK,2018,12,447174000.0,0.34176325957147874
KIDS,2018,12,446863000.0,0.34141201264488935
VNTR,2018,12,445844000.0,0.34106076571829996
IIPR,2018,12,443724000.0,0.3407095187917106
BRS,2018,03,442921000.0,0.3403582718651212
ONDK,2018,12,442773000.0,0.3400070249385318
HAYN,2018,09,440697000.0,0.3396557780119424
UCFC,2018,12,440102000.0,0.339304531085353
UMH,2018,12,438725000.0,0.33895328415876363
PDVW,2018,03,437085000.0,0.3386020372321742
LMNR,2018,10,435549000.0,0.3382507903055848
GPP,2018,12,431939000.0,0.3378995433789954
TRC,2018,12,430547000.0,0.337548296452406
ATRS,2018,12,428512000.0,0.33719704952581664
GLT,2018,12,427313000.0,0.33684580259922725
AKRX,2018,12,425419000.0,0.33649455567263786
BCEI,2018,12,424643000.0,0.3361433087460485
CINR,2018,12,423835000.0,0.3357920618194591
AMOT,2018,12,423500000.0,0.3354408148928697
CIR,2018,12,422667000.0,0.3350895679662803
BBSI,2018,12,422568000.0,0.3347383210396909
ELF,2018,12,417887000.0,0.33438707411310153
LPG,2018,03,416608000.0,0.3340358271865121
YORW,2018,12,414593000.0,0.3336845802599227
VLGEA,2018,07,414586000.0,0.3333333333333333
DCO,2018,12,414421000.0,0.3329820864067439
OMAD,2018,12,413738000.0,0.33263083948015454
GLDD,2018,12,413614000.0,0.33227959255356515
KRP,2018,12,411331000.0,0.33192834562697576
HLIT,2018,12,409213000.0,0.3315770987003864
GLYC,2018,12,408510000.0,0.331225851773797
IESC,2018,09,407146000.0,0.3308746048472076
CIO,2018,12,405327000.0,0.3305233579206182
AHT,2018,12,404154000.0,0.3301721109940288
BKS,2018,04,404005000.0,0.32982086406743943
WLH,2018,12,403602000.0,0.32946961714085
MMLP,2018,12,401293000.0,0.3291183702142606
WMC,2018,12,401291000.0,0.3287671232876712
DAKT,2018,04,400713000.0,0.3284158763610818
POWL,2018,09,400190000.0,0.32806462943449244
MPAA,2018,03,399979000.0,0.32771338250790305
GTS,2018,12,398866000.0,0.32736213558131366
ANH,2018,12,397796000.0,0.3270108886547243
USLM,2018,12,397434000.0,0.3266596417281349
CCBG,2018,12,395928000.0,0.3263083948015455
VRTV,2018,12,395689000.0,0.3259571478749561
CORR,2018,12,395283000.0,0.3256059009483667
OMI,2018,12,394162000.0,0.32525465402177733
HRTG,2018,12,391561000.0,0.3249034070951879
PKOH,2018,12,389814000.0,0.3245521601685985
TMST,2018,12,389670000.0,0.3242009132420091
HVT,2018,12,389485000.0,0.3238496663154197
ESV,2018,12,389019000.0,0.32349841938883034
COWN,2018,12,388737000.0,0.32314717246224095
NLNK,2018,12,387988000.0,0.32262030207235687
AMSWA,2018,04,387988000.0,0.32262030207235687
LNDC,2018,05,387280000.0,0.3220934316824728
JCAP,2018,12,385971000.0,0.3217421847558834
UAN,2018,12,385162000.0,0.321390937829294
RIGL,2018,12,383273000.0,0.3210396909027046
ASPS,2018,12,382124000.0,0.32068844397611523
NVEC,2018,03,382083000.0,0.3203371970495258
ODT,2018,12,377734000.0,0.3199859501229364
WRLS,2018,03,377646000.0,0.319634703196347
RILY,2018,12,377070000.0,0.3192834562697576
EBTC,2018,12,376274000.0,0.31893220934316824
RST,2018,12,374935000.0,0.31858096241657885
ACRE,2018,12,374230000.0,0.31822971548998946
KIN,2018,12,371349000.0,0.3178784685634001
CRMT,2018,04,368760000.0,0.3175272216368107
CULP,2018,04,367906000.0,0.3171759747102213
BSRR,2018,12,367258000.0,0.3168247277836319
GRBK,2018,12,367212000.0,0.3164734808570425
GFN,2018,06,366572000.0,0.31612223393045313
OMN,2018,11,365762000.0,0.3157709870038637
EPM,2018,06,364887000.0,0.3154197400772743
ICHR,2018,12,364277000.0,0.3150684931506849
PCSB,2018,06,362757000.0,0.3147172462240955
ERII,2018,12,362493000.0,0.31436599929750614
NGVC,2018,09,362081000.0,0.31401475237091675
EVRI,2018,12,361497000.0,0.31366350544432736
HCLP,2018,12,361101000.0,0.313312258517738
SMBC,2018,06,358624000.0,0.3129610115911486
BZH,2018,09,357956000.0,0.3126097646645592
FBM,2018,12,356457000.0,0.3122585177379698
FC,2018,08,356038000.0,0.3119072708113804
DJCO,2018,09,355818000.0,0.31155602388479103
VECO,2018,12,354146000.0,0.3112047769582016
FMNB,2018,12,353881000.0,0.3108535300316122
LDL,2018,12,353545000.0,0.3105022831050228
PKE,2018,02,353143000.0,0.3101510361784334
CVTI,2018,12,352244000.0,0.30979978925184404
NODK,2018,12,351720000.0,0.30944854232525465
CLNE,2018,12,349974000.0,0.30909729539866526
CCNE,2018,12,349928000.0,0.3087460484720759
KOP,2018,12,349462000.0,0.3083948015454865
ARAY,2018,06,349404000.0,0.3080435546188971
CTT,2018,12,348089000.0,0.3076923076923077
BHB,2018,12,347885000.0,0.3073410607657183
RRGB,2018,12,346776000.0,0.30698981383912893
CYTK,2018,12,345773000.0,0.3066385669125395
CRAI,2018,12,344704000.0,0.3062873199859501
SPLP,2018,12,344518000.0,0.3059360730593607
SAFE,2018,12,342906000.0,0.3055848261327713
AOSL,2018,06,342439000.0,0.30523357920618194
MEET,2018,12,342349000.0,0.30488233227959255
MNOV,2018,12,342170000.0,0.30453108535300316
TTGT,2018,12,341900000.0,0.3041798384264138
DX,2018,12,341420000.0,0.3038285914998244
IPI,2018,12,340878000.0,0.303477344573235
TGTX,2018,12,339879000.0,0.3031260976466456
OPY,2018,12,339243000.0,0.3027748507200562
ATAX,2018,12,338621000.0,0.30242360379346683
STKL,2018,12,338144000.0,0.3020723568668774
SPNE,2018,12,338038000.0,0.301721109940288
SSTI,2018,12,337422000.0,0.3013698630136986
CBMG,2018,12,337329000.0,0.3010186160871092
BNED,2018,04,337315000.0,0.30066736916051984
IMMR,2018,12,336265000.0,0.30031612223393045
HBCP,2018,12,335597000.0,0.29996487530734106
EGLE,2018,12,334652000.0,0.2996136283807517
CRBP,2018,12,334267000.0,0.2992623814541623
KEYW,2018,12,333550000.0,0.2989111345275729
ITIC,2018,12,333330000.0,0.2985598876009835
ORC,2018,12,332530000.0,0.2982086406743941
CBL,2018,12,331525000.0,0.29785739374780473
FPRX,2018,12,329831000.0,0.2975061468212153
GAIN,2018,03,329165000.0,0.2971548998946259
GNK,2018,12,328575000.0,0.2968036529680365
CYH,2018,12,327922000.0,0.2964524060414471
MCBC,2018,12,327218000.0,0.29610115911485774
MSB,2018,01,325376000.0,0.29574991218826835
CZNC,2018,12,325046000.0,0.29539866526167896
NLS,2018,12,324679000.0,0.2950474183350896
CYRX,2018,12,322513000.0,0.2946961714085002
HBB,2018,12,321702000.0,0.2943449244819108
BWB,2018,12,317179000.0,0.2939936775553214
PRPL,2018,12,316894000.0,0.293642430628732
GLRE,2018,12,313650000.0,0.29329118370214263
PI,2018,12,312454000.0,0.2929399367755532
WTBA,2018,12,311081000.0,0.2925886898489638
ZIXI,2018,12,310552000.0,0.2922374429223744
ECOM,2018,12,309994000.0,0.291886195995785
ODC,2018,07,309880000.0,0.29153494906919564
MLR,2018,12,307653000.0,0.29118370214260625
REI,2018,12,307549000.0,0.29083245521601686
FGP,2018,07,307002000.0,0.2904812082894275
WHG,2018,12,306627000.0,0.2901299613628381
VYGR,2018,12,306035000.0,0.2897787144362487
AFI,2018,12,305799000.0,0.2894274675096593
AQ,2018,12,305675000.0,0.2890762205830699
AAOI,2018,12,305493000.0,0.28872497365648053
INSG,2018,12,304578000.0,0.2883737267298911
MOFG,2018,12,303461000.0,0.2880224798033017
CSLT,2018,12,303212000.0,0.2876712328767123
PHX,2018,09,303020000.0,0.2873199859501229
TGLS,2018,12,302903000.0,0.28696873902353354
DERM,2018,12,302849000.0,0.28661749209694415
NATH,2018,03,302124000.0,0.28626624517035476
CLAR,2018,12,302084000.0,0.2859149982437654
ARQL,2018,12,301912000.0,0.285563751317176
CHUY,2018,12,300700000.0,0.2852125043905866
KRYS,2018,12,299833000.0,0.2848612574639972
GCBC,2018,06,298431000.0,0.2845100105374078
NPTN,2018,12,298399000.0,0.28415876361081843
PETX,2018,12,298066000.0,0.283807516684229
CSV,2018,12,297206000.0,0.2834562697576396
WEYS,2018,12,295658000.0,0.2831050228310502
STRL,2018,12,294774000.0,0.2827537759044608
WNEB,2018,12,294331000.0,0.28240252897787144
CNCE,2018,12,294039000.0,0.28205128205128205
ALBO,2018,12,293622000.0,0.28170003512469266
TMQ,2018,11,292052000.0,0.2813487881981033
LMRK,2018,12,291318000.0,0.2809975412715139
ESTE,2018,12,289567000.0,0.2806462943449245
PLUG,2018,12,289376000.0,0.2802950474183351
TTS,2018,12,289122000.0,0.2799438004917457
NVTR,2018,12,287730000.0,0.27959255356515633
RICK,2018,09,286994000.0,0.2792413066385669
CDR,2018,12,286393000.0,0.2788900597119775
FDUS,2018,12,285974000.0,0.2785388127853881
FNLC,2018,12,285627000.0,0.2781875658587987
POPE,2018,12,285070000.0,0.27783631893220934
RM,2018,12,283579000.0,0.27748507200561995
TWIN,2018,06,283238000.0,0.27713382507903056
LAWS,2018,12,281861000.0,0.27678257815244117
TWI,2018,12,279213000.0,0.2764313312258518
RRD,2018,12,278784000.0,0.2760800842992624
HABT,2018,12,277425000.0,0.275728837372673
BREW,2018,12,277353000.0,0.2753775904460836
MRLN,2018,12,276906000.0,0.27502634351949423
ACNB,2018,12,276407000.0,0.2746750965929048
SBOW,2018,12,276401000.0,0.2743238496663154
AGYS,2018,03,276261000.0,0.273972602739726
ALCO,2018,09,275929000.0,0.2736213558131366
HURC,2018,10,273646000.0,0.27327010888654724
USDP,2018,12,273161000.0,0.27291886195995785
HK,2018,12,273138000.0,0.27256761503336846
CSWC,2018,03,272102000.0,0.27221636810677907
PDFS,2018,12,272074000.0,0.2718651211801897
GNMK,2018,12,271943000.0,0.2715138742536003
PLPC,2018,12,271907000.0,0.2711626273270109
SD,2018,12,271628000.0,0.2708113804004215
SGC,2018,12,269565000.0,0.27046013347383213
TPVG,2018,12,269277000.0,0.2701088865472427
IRMD,2018,12,267453000.0,0.2697576396206533
PCYO,2018,08,267346000.0,0.2694063926940639
TCS,2018,03,266775000.0,0.2690551457674745
ZIOP,2018,12,266250000.0,0.26870389884088514
GLAD,2018,09,266055000.0,0.26835265191429575
SVRA,2018,12,265925000.0,0.26800140498770636
CCRN,2018,12,265718000.0,0.26765015806111697
LLNW,2018,12,264895000.0,0.2672989111345276
UEC,2018,07,264656000.0,0.2669476642079382
SENEA,2018,03,263924000.0,0.2665964172813488
NERV,2018,12,261994000.0,0.2662451703547594
CVCY,2018,12,260341000.0,0.26589392342817
INSY,2018,12,259944000.0,0.2655426765015806
UUUU,2018,12,259455000.0,0.2651914295749912
SPKE,2018,12,259150000.0,0.2648401826484018
SPOK,2018,12,257987000.0,0.2644889357218124
MMDM,2018,03,257456000.0,0.26413768879522304
BCOV,2018,12,256844000.0,0.26378644186863365
AMNB,2018,12,255420000.0,0.26343519494204426
FNHC,2018,12,254467000.0,0.26308394801545487
SPAR,2018,12,254316000.0,0.2627327010888655
BFIN,2018,12,254093000.0,0.2623814541622761
NKSH,2018,12,253479000.0,0.2620302072356867
MCB,2018,12,253193000.0,0.2616789603090973
FTR,2018,12,251207000.0,0.2613277133825079
DSPG,2018,12,248598000.0,0.2609764664559185
VSTM,2018,12,247767000.0,0.2606252195293291
LJPC,2018,12,247383000.0,0.2602739726027397
SRT,2018,12,246453000.0,0.2599227256761503
TNAV,2018,06,246095000.0,0.25957147874956094
TSBK,2018,09,245027000.0,0.25922023182297155
CELC,2018,12,243715000.0,0.25886898489638216
VEC,2018,12,243014000.0,0.25851773796979277
SUNS,2018,12,242532000.0,0.2581664910432034
FRTA,2018,12,241402000.0,0.257815244116614
FDBC,2018,12,241280000.0,0.2574639971900246
SMMF,2018,12,240874000.0,0.2571127502634352
SMHI,2018,12,240349000.0,0.2567615033368458
CVEO,2018,12,240198000.0,0.2564102564102564
SFST,2018,12,238930000.0,0.256059009483667
AT,2018,12,238688000.0,0.2557077625570776
RYI,2018,12,237395000.0,0.2553565156304882
DSKE,2018,12,237191000.0,0.25500526870389884
ATLO,2018,12,236683000.0,0.25465402177730945
ICD,2018,12,236164000.0,0.25430277485072006
PTSI,2018,12,235407000.0,0.25395152792413067
NC,2018,12,235356000.0,0.2536002809975413
KDMN,2018,12,235312000.0,0.2532490340709519
RTIX,2018,12,234808000.0,0.2528977871443625
ADMS,2018,12,233445000.0,0.2525465402177731
LKSD,2018,12,233238000.0,0.2521952932911837
GORO,2018,12,230875000.0,0.2518440463645943
DZSI,2018,12,230561000.0,0.2514927994380049
BXC,2018,12,229650000.0,0.2511415525114155
NCSM,2018,12,229104000.0,0.2507903055848261
DFRG,2018,12,228921000.0,0.25043905865823674
AMBR,2018,12,228730000.0,0.25008781173164735
IIN,2018,12,227948000.0,0.24973656480505796
AJX,2018,12,227222000.0,0.24938531787846857
NRIM,2018,12,226290000.0,0.24903407095187918
BWFG,2018,12,225151000.0,0.24868282402528977
UNTY,2018,12,223360000.0,0.24833157709870038
ACHN,2018,12,220400000.0,0.247980330172111
AI,2018,12,219702000.0,0.2476290832455216
MRT,2018,12,217940000.0,0.24727783631893221
ALDX,2018,12,217829000.0,0.24692658939234283
GWRS,2018,12,217719000.0,0.2465753424657534
CNTY,2018,12,217556000.0,0.24622409553916402
HOV,2018,10,216643000.0,0.24587284861257463
MX,2018,12,215002000.0,0.24552160168598525
WLFC,2018,12,214829000.0,0.24517035475939586
BRG,2018,12,214257000.0,0.24481910783280647
DOVA,2018,12,213787000.0,0.24446786090621708
SHLO,2018,10,212693000.0,0.24411661397962767
CSU,2018,12,212676000.0,0.24376536705303828
ABUS,2018,12,212478000.0,0.2434141201264489
SBBP,2018,12,211389000.0,0.2430628731998595
TTI,2018,12,211194000.0,0.24271162627327011
BSET,2018,11,211172000.0,0.24236037934668073
RGCO,2018,09,210054000.0,0.2420091324200913
BGSF,2018,12,209760000.0,0.24165788549350192
ADRO,2018,12,209627000.0,0.24130663856691253
GHM,2018,03,208645000.0,0.24095539164032315
ENZ,2018,07,208473000.0,0.24060414471373376
MVBF,2018,12,208195000.0,0.24025289778714437
NWFL,2018,12,206870000.0,0.23990165086055498
NEN,2018,12,206694000.0,0.23955040393396557
SCM,2018,12,206602000.0,0.23919915700737618
RVSB,2018,03,204479000.0,0.2388479100807868
ACER,2018,12,202266000.0,0.2384966631541974
LCNB,2018,12,201576000.0,0.23814541622760801
TIPT,2018,12,200888000.0,0.23779416930101863
AVEO,2018,12,200555000.0,0.2374429223744292
TYME,2018,03,199985000.0,0.23709167544783982
GNC,2018,12,198807000.0,0.23674042852125043
TCRD,2018,12,198655000.0,0.23638918159466105
CHMG,2018,12,198572000.0,0.23603793466807166
ADVM,2018,12,198035000.0,0.23568668774148227
ROX,2018,03,197709000.0,0.23533544081489288
APRN,2018,12,197624000.0,0.23498419388830347
NTEC,2018,12,196611000.0,0.23463294696171408
RLGT,2018,06,196450000.0,0.2342817000351247
MRCC,2018,12,196268000.0,0.2339304531085353
GMRE,2018,12,195821000.0,0.23357920618194591
NBN,2018,06,195215000.0,0.23322795925535653
FOMX,2018,12,194877000.0,0.2328767123287671
PTN,2018,06,194704000.0,0.23252546540217772
RCKY,2018,12,192954000.0,0.23217421847558833
ESSA,2018,09,191597000.0,0.23182297154899895
AGFS,2018,12,191165000.0,0.23147172462240956
MLP,2018,12,190349000.0,0.23112047769582017
BPI,2018,12,190267000.0,0.23076923076923078
ERA,2018,12,190198000.0,0.23041798384264137
LQDT,2018,09,190169000.0,0.23006673691605198
MPO,2018,12,190020000.0,0.2297154899894626
DBD,2018,12,189549000.0,0.2293642430628732
LIVX,2018,03,189340000.0,0.22901299613628381
RUBI,2018,12,189304000.0,0.22866174920969443
CDXC,2018,12,189002000.0,0.228310502283105
VALU,2018,04,188920000.0,0.22795925535651562
PWOD,2018,12,188770000.0,0.22760800842992623
SYRS,2018,12,187456000.0,0.22725676150333685
BRT,2018,09,186687000.0,0.22690551457674746
GERN,2018,12,186348000.0,0.22655426765015807
CFFI,2018,12,186328000.0,0.22620302072356868
FONR,2018,06,185411000.0,0.22585177379697927
GEOS,2018,09,184920000.0,0.22550052687038988
MCRB,2018,12,184669000.0,0.2251492799438005
LAND,2018,12,184491000.0,0.2247980330172111
GIG,2018,09,183747000.0,0.2244467860906217
CNAC,2018,03,182891000.0,0.22409553916403233
KVHI,2018,12,182518000.0,0.2237442922374429
CLFD,2018,09,182363000.0,0.22339304531085352
XBIT,2018,12,181964000.0,0.22304179838426413
HIVE,2018,12,181111000.0,0.22269055145767475
MJCO,2018,03,180525000.0,0.22233930453108536
AGLE,2018,12,179476000.0,0.22198805760449597
OCN,2018,12,179443000.0,0.22163681067790658
BOCH,2018,12,179015000.0,0.22128556375131717
GRIF,2018,11,178847000.0,0.22093431682472778
SYBX,2018,12,178389000.0,0.2205830698981384
SFE,2018,12,177979000.0,0.220231822971549
SAMG,2018,12,177973000.0,0.2198805760449596
CELH,2018,12,177397000.0,0.21952932911837023
CVGI,2018,12,176104000.0,0.2191780821917808
DMRC,2018,12,172353000.0,0.21882683526519142
AXTI,2018,12,171990000.0,0.21847558833860203
FBIZ,2018,12,171558000.0,0.21812434141201265
NL,2018,12,171033000.0,0.21777309448542326
SBPH,2018,12,170747000.0,0.21742184755883387
MVC,2018,10,170326000.0,0.21707060063224448
GENC,2018,09,169286000.0,0.21671935370565507
CIX,2018,12,169248000.0,0.21636810677906568
MNKD,2018,12,169173000.0,0.2160168598524763
FFNW,2018,12,168848000.0,0.2156656129258869
BELFA,2018,12,168400000.0,0.2153143659992975
ESCA,2018,12,165335000.0,0.21496311907270813
NTIC,2018,08,165303000.0,0.2146118721461187
KALA,2018,12,165261000.0,0.21426062521952932
OFED,2018,06,164922000.0,0.21390937829293993
PRTK,2018,12,164883000.0,0.21355813136635055
TOCA,2018,12,163816000.0,0.21320688443976116
